ID,Lat,Lon,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
ANTSIRABE,-19.817,47.067,1989,408.0,230.2,204.5,51.1,28.1,6.8,0.0,0.0,12.9,60.3,80.2,259.0
ANTSIRABE,-19.817,47.067,1990,370.8,178.5,90.1,132.2,13.1,5.3,0.0,0.0,10.0,43.9,76.4,108.6
ANTSIRABE,-19.817,47.067,1991,182.9,158.8,230.9,140.4,37.8,10.9,0.0,0.0,8.3,81.4,103.7,119.0
ANTSIRABE,-19.817,47.067,1992,508.0,215.1,176.8,81.2,16.1,6.8,0.0,8.1,6.7,52.0,98.5,137.5
ANTSIRABE,-19.817,47.067,1993,271.3,243.9,174.7,77.2,11.5,7.5,0.0,0.0,7.0,35.3,64.1,264.9
ANTSIRABE,-19.817,47.067,1994,344.1,253.4,187.6,73.1,23.9,7.0,5.8,5.3,8.0,106.2,46.6,161.1
ANTSIRABE,-19.817,47.067,1995,346.7,336.9,114.7,119.6,17.0,5.2,0.0,0.0,6.8,33.2,57.2,259.4
ANTSIRABE,-19.817,47.067,1996,302.5,218.9,123.7,35.1,11.7,5.3,0.0,5.3,8.4,25.4,43.4,203.1
ANTSIRABE,-19.817,47.067,1997,324.1,274.6,81.0,59.8,26.6,6.0,0.0,0.0,16.0,128.4,78.4,296.4
ANTSIRABE,-19.817,47.067,1998,315.9,313.1,198.0,81.7,16.9,5.9,0.0,5.5,10.1,64.7,59.1,370.1
ANTSIRABE,-19.817,47.067,1999,377.4,164.5,94.0,47.6,11.6,0.0,0.0,5.5,9.5,43.2,81.6,178.8
ANTSIRABE,-19.817,47.067,2000,274.1,141.9,189.4,42.6,10.5,5.6,0.0,0.0,6.8,92.7,108.3,285.1
ANTSIRABE,-19.817,47.067,2001,487.6,240.1,131.9,51.0,12.2,6.4,0.0,0.0,6.7,37.9,125.1,288.6
ANTSIRABE,-19.817,47.067,2002,230.1,236.8,198.3,63.1,34.3,6.2,0.0,0.0,12.5,56.9,138.4,187.2
ANTSIRABE,-19.817,47.067,2003,479.7,133.9,282.7,63.5,25.9,7.2,0.0,5.6,11.5,37.7,99.5,191.3
ANTSIRABE,-19.817,47.067,2004,292.1,195.5,203.2,69.0,19.0,6.0,0.0,7.5,14.6,143.0,140.3,321.1
ANTSIRABE,-19.817,47.067,2005,242.2,152.1,153.2,75.0,39.4,5.2,7.9,0.0,8.7,32.0,94.9,355.8
ANTSIRABE,-19.817,47.067,2006,204.3,174.3,165.8,99.5,23.6,7.0,5.5,0.0,7.7,27.3,103.4,247.5
ANTSIRABE,-19.817,47.067,2007,595.4,307.2,97.6,104.8,34.9,0.0,0.0,0.0,14.0,56.4,148.7,148.2
ANTSIRABE,-19.817,47.067,2008,310.7,225.9,107.6,62.6,16.4,8.8,0.0,0.0,8.7,111.0,108.3,157.4
ANTSIRABE,-19.817,47.067,2009,337.6,111.3,224.4,138.0,9.4,5.3,0.0,7.9,10.8,121.8,86.0,178.8
ANTSIRABE,-19.817,47.067,2010,295.1,202.2,245.9,31.9,17.1,8.6,0.0,0.0,5.3,40.7,119.8,142.8
ANTSIRABE,-19.817,47.067,2011,364.5,222.3,292.5,188.4,34.6,0.0,0.0,0.0,6.9,109.2,95.7,131.5
ANTSIRABE,-19.817,47.067,2012,367.8,231.8,215.9,158.9,21.2,7.7,0.0,0.0,11.7,78.3,103.5,167.7
ANTSIRABE,-19.817,47.067,2013,281.7,233.1,184.6,51.5,17.0,6.0,5.6,0.0,11.8,169.9,114.7,222.2
ANTSIRABE,-19.817,47.067,2014,385.6,197.7,129.5,39.2,12.7,6.8,9.3,0.0,12.4,23.5,132.9,191.4
ANTSIRABE,-19.817,47.067,2015,411.9,303.2,146.0,28.4,24.2,6.4,7.2,0.0,7.9,74.4,81.5,201.8
ANTSIRABE,-19.817,47.067,2016,294.4,207.9,220.6,44.7,13.9,9.8,7.3,0.0,7.4,50.3,92.8,110.3
ANTSIRABE,-19.817,47.067,2017,171.2,198.9,190.0,121.4,10.4,9.0,12.0,0.0,8.9,62.8,112.2,244.6
ANTSIRABE,-19.817,47.067,2018,308.8,249.1,105.3,142.2,10.6,0.0,7.0,1.1,19.8,45.0,76.8,147.6
ANTSIRABE,-19.817,47.067,2019,371.1,277.5,179.0,110.6,11.6,10.2,5.3,0.0,9.8,82.8,133.8,148.1
ANTSIRABE,-19.817,47.067,2020,341.8,276.9,110.5,90.5,21.9,1.1,7.6,0.0,9.4,49.9,77.2,170.6
ANTSIRABE,-19.817,47.067,2021,266.3,300.2,186.6,73.2,10.5,11.8,8.0,0.0,11.8,38.3,85.2,159.0
ANTSIRABE,-19.817,47.067,2022,439.9,213.6,290.0,102.7,9.1,6.5,5.8,0.0,5.2,79.3,195.5,208.7
ANTSIRABE,-19.817,47.067,2023,388.1,295.4,175.1,125.6,22.5,0.0,2.7,0.0,6.3,70.6,69.6,135.4
MAHANORO,-19.833,48.8,1986,147.2,514.5,378.8,91.3,185.1,115.9,75.1,130.0,47.4,214.6,30.5,269.4
MAHANORO,-19.833,48.8,1987,222.2,371.8,415.6,168.4,132.1,54.2,48.8,100.7,33.6,118.8,28.6,69.6
MAHANORO,-19.833,48.8,1988,349.9,376.5,220.6,221.6,196.6,108.7,102.0,73.9,52.9,106.0,61.5,260.2
MAHANORO,-19.833,48.8,1989,290.4,531.3,351.9,71.6,204.2,127.2,145.8,190.7,95.8,36.9,72.5,522.1
MAHANORO,-19.833,48.8,1990,154.3,329.4,138.3,270.9,141.7,117.1,77.0,100.7,54.6,68.9,34.3,231.3
MAHANORO,-19.833,48.8,1991,157.8,296.6,278.4,264.8,185.7,134.3,93.7,100.7,24.7,82.4,74.0,155.3
MAHANORO,-19.833,48.8,1992,633.9,138.0,251.2,152.6,134.0,133.3,66.7,98.3,52.4,43.2,56.8,130.4
MAHANORO,-19.833,48.8,1993,114.2,553.1,381.6,264.6,104.4,129.2,106.7,98.6,37.8,66.8,85.3,239.3
MAHANORO,-19.833,48.8,1994,510.2,321.3,566.2,136.3,268.3,115.0,116.2,118.2,43.3,102.2,24.4,140.0
MAHANORO,-19.833,48.8,1995,404.5,392.2,153.9,328.3,174.7,117.2,51.8,100.7,48.4,40.8,25.3,282.6
MAHANORO,-19.833,48.8,1996,444.6,669.0,286.4,75.3,128.5,117.1,51.8,100.7,50.6,32.6,12.3,346.9
MAHANORO,-19.833,48.8,1997,300.6,248.3,202.7,83.3,223.0,117.1,51.8,100.7,91.7,99.9,87.4,293.3
MAHANORO,-19.833,48.8,1998,292.5,650.0,138.6,111.0,141.0,117.2,51.8,100.7,95.1,49.3,14.5,339.4
MAHANORO,-19.833,48.8,1999,148.5,254.3,148.1,75.3,155.3,117.1,51.8,100.7,58.2,48.8,42.8,204.6
MAHANORO,-19.833,48.8,2000,121.3,656.7,487.0,62.6,95.8,117.1,51.8,100.7,46.6,97.5,38.7,242.2
MAHANORO,-19.833,48.8,2001,620.3,259.9,247.6,100.5,122.6,117.1,51.8,100.7,48.1,69.6,18.5,316.3
MAHANORO,-19.833,48.8,2002,71.7,552.5,390.1,239.6,352.7,132.4,74.7,108.1,67.7,56.8,71.0,306.2
MAHANORO,-19.833,48.8,2003,548.8,197.8,511.8,149.1,265.0,117.1,72.2,81.5,70.2,46.6,59.2,116.2
MAHANORO,-19.833,48.8,2004,305.7,254.1,288.3,88.6,181.3,121.4,58.7,68.4,57.4,53.6,38.4,313.7
MAHANORO,-19.833,48.8,2005,198.2,388.0,280.9,176.8,303.6,137.4,125.1,113.3,60.8,33.1,76.3,193.0
MAHANORO,-19.833,48.8,2006,263.9,201.2,258.1,115.9,235.5,111.2,103.3,83.5,53.6,64.6,81.4,200.6
MAHANORO,-19.833,48.8,2007,989.6,687.3,220.2,186.0,250.5,117.1,51.8,100.7,56.6,86.5,49.8,167.8
MAHANORO,-19.833,48.8,2008,238.3,453.1,164.4,204.0,277.7,117.7,51.8,100.7,71.5,85.8,49.5,162.8
MAHANORO,-19.833,48.8,2009,241.2,298.3,234.4,265.8,100.0,117.1,51.8,100.7,55.9,62.2,49.7,232.8
MAHANORO,-19.833,48.8,2010,387.5,228.4,626.8,63.3,175.6,121.7,48.7,82.6,31.8,39.5,28.2,97.5
MAHANORO,-19.833,48.8,2011,293.6,456.1,235.5,383.6,171.8,117.1,51.8,100.7,51.0,142.3,23.8,152.6
MAHANORO,-19.833,48.8,2012,290.6,452.7,413.1,202.7,204.4,175.0,91.2,64.9,125.0,81.5,58.7,137.9
MAHANORO,-19.833,48.8,2013,262.5,591.9,278.1,74.2,161.3,55.5,51.4,106.0,66.3,128.5,94.9,336.4
MAHANORO,-19.833,48.8,2014,286.4,351.6,290.2,72.6,135.7,70.0,59.4,106.0,55.3,63.7,71.1,277.3
MAHANORO,-19.833,48.8,2015,432.6,729.6,231.5,77.0,253.5,55.5,51.5,106.0,55.8,76.9,62.3,225.9
MAHANORO,-19.833,48.8,2016,204.7,392.1,333.0,87.4,140.5,55.5,51.5,106.0,51.2,75.3,44.9,127.4
MAHANORO,-19.833,48.8,2017,41.8,247.1,437.9,272.5,131.1,60.5,113.5,106.0,55.3,77.5,103.2,305.8
MAHANORO,-19.833,48.8,2018,439.1,375.1,344.6,335.1,112.2,55.5,97.5,106.0,55.0,92.7,32.3,81.7
MAHANORO,-19.833,48.8,2019,432.4,300.4,337.6,222.4,124.9,102.9,51.5,106.0,61.0,55.6,115.5,203.6
MAHANORO,-19.833,48.8,2020,256.7,364.1,204.8,184.9,152.9,55.0,51.5,106.0,57.7,56.1,26.3,116.7
MAHANORO,-19.833,48.8,2021,75.8,323.8,313.2,184.6,117.7,55.5,51.5,106.0,61.5,44.9,37.0,269.6
MAHANORO,-19.833,48.8,2022,562.1,434.0,318.8,140.8,107.3,55.5,51.5,106.0,53.3,42.8,34.6,201.6
MAHANORO,-19.833,48.8,2023,453.9,319.4,381.9,146.4,178.3,48.1,31.2,0.0,45.7,160.9,30.6,162.8
MORONDAVA,-20.283,44.317,1986,69.1,260.1,123.5,5.0,10.1,0.0,0.0,0.0,0.0,48.3,19.1,128.2
MORONDAVA,-20.283,44.317,1987,391.7,73.2,81.3,18.7,12.7,0.0,0.0,0.0,0.0,8.1,21.1,114.5
MORONDAVA,-20.283,44.317,1988,301.2,146.3,127.7,5.2,7.9,0.0,0.0,0.0,0.0,5.5,17.0,75.2
MORONDAVA,-20.283,44.317,1989,337.0,385.8,97.7,9.2,19.2,0.0,0.0,0.0,0.0,9.5,46.1,285.0
MORONDAVA,-20.283,44.317,1990,225.4,118.3,23.8,15.9,6.7,0.0,0.0,0.0,0.0,6.7,30.0,94.3
MORONDAVA,-20.283,44.317,1991,171.7,337.6,92.3,37.3,13.5,0.0,0.0,0.0,0.0,9.5,8.9,63.4
MORONDAVA,-20.283,44.317,1992,264.2,75.0,28.2,8.1,7.7,0.0,0.0,0.0,0.0,4.7,54.4,57.1
MORONDAVA,-20.283,44.317,1993,373.7,211.3,82.5,5.5,11.1,0.0,0.0,0.0,0.0,6.9,15.5,151.2
MORONDAVA,-20.283,44.317,1994,274.7,377.4,81.6,29.8,8.5,0.0,0.0,0.0,0.0,15.7,8.6,108.5
MORONDAVA,-20.283,44.317,1995,214.4,192.9,32.4,8.9,15.4,0.0,0.0,0.0,0.0,9.6,17.7,212.0
MORONDAVA,-20.283,44.317,1996,386.5,244.8,168.1,5.7,12.7,0.0,0.0,0.0,0.0,8.8,3.5,48.2
MORONDAVA,-20.283,44.317,1997,453.8,235.9,52.1,26.4,12.7,0.0,0.0,0.0,4.4,18.4,8.1,102.7
MORONDAVA,-20.283,44.317,1998,203.1,484.7,47.7,6.1,11.9,0.0,0.0,0.0,0.0,8.9,12.7,171.2
MORONDAVA,-20.283,44.317,1999,426.6,266.3,62.5,16.1,18.1,0.0,0.0,0.0,0.0,14.6,8.8,219.9
MORONDAVA,-20.283,44.317,2000,431.4,249.6,142.1,4.9,5.5,0.0,0.0,0.0,0.0,0.0,16.4,195.1
MORONDAVA,-20.283,44.317,2001,405.7,120.7,112.9,7.5,8.7,0.0,0.0,0.0,0.0,10.6,21.0,234.2
MORONDAVA,-20.283,44.317,2002,95.8,159.1,57.4,4.8,7.1,0.0,0.0,0.0,0.0,5.7,5.4,71.9
MORONDAVA,-20.283,44.317,2003,351.3,248.4,111.8,5.8,5.3,0.0,0.0,0.0,0.0,9.6,5.5,261.0
MORONDAVA,-20.283,44.317,2004,181.0,158.6,201.9,17.4,5.4,0.0,0.0,0.0,0.0,7.2,13.4,305.6
MORONDAVA,-20.283,44.317,2005,416.9,26.1,38.7,5.5,8.6,0.0,0.0,0.0,0.0,6.4,8.8,141.9
MORONDAVA,-20.283,44.317,2006,164.4,181.8,91.6,8.9,5.5,0.0,0.0,0.0,0.0,0.0,5.7,159.4
MORONDAVA,-20.283,44.317,2007,630.1,231.6,60.7,30.7,7.8,0.0,0.0,0.0,0.0,0.0,20.3,240.1
MORONDAVA,-20.283,44.317,2008,265.5,236.5,56.9,3.9,10.4,0.0,0.0,0.0,0.0,13.5,21.8,103.7
MORONDAVA,-20.283,44.317,2009,447.7,154.0,126.0,10.7,8.7,0.0,0.0,0.0,0.0,10.7,5.3,93.8
MORONDAVA,-20.283,44.317,2010,205.4,125.9,64.2,3.9,8.7,0.0,0.0,0.0,0.0,8.5,6.4,132.8
MORONDAVA,-20.283,44.317,2011,465.6,154.4,157.9,23.3,8.7,0.0,0.0,0.0,0.0,14.8,6.3,43.1
MORONDAVA,-20.283,44.317,2012,444.8,92.0,96.1,31.7,9.1,0.0,0.0,0.0,0.0,13.9,5.7,116.7
MORONDAVA,-20.283,44.317,2013,159.5,330.2,16.5,0.0,10.2,0.0,0.0,0.0,0.0,11.9,6.9,42.7
MORONDAVA,-20.283,44.317,2014,537.7,151.9,51.9,5.6,7.3,0.0,0.0,0.0,0.0,8.4,6.5,52.3
MORONDAVA,-20.283,44.317,2015,501.3,413.6,173.8,0.0,6.4,0.0,0.0,0.0,0.0,16.5,5.7,71.6
MORONDAVA,-20.283,44.317,2016,74.8,79.5,199.4,6.0,10.7,0.0,0.0,0.0,0.0,6.7,11.3,106.3
MORONDAVA,-20.283,44.317,2017,129.6,217.7,47.6,26.3,7.6,0.0,0.0,0.0,0.0,0.0,16.1,71.5
MORONDAVA,-20.283,44.317,2018,96.4,147.6,64.2,28.6,6.7,0.0,0.0,0.0,3.8,9.4,10.5,45.7
MORONDAVA,-20.283,44.317,2019,218.2,115.2,66.6,5.3,8.3,0.0,0.0,0.0,0.0,5.8,21.4,125.1
MORONDAVA,-20.283,44.317,2020,153.1,68.7,10.7,5.7,7.4,2.0,0.0,0.0,1.3,5.2,5.4,107.0
MORONDAVA,-20.283,44.317,2021,134.6,471.5,36.1,4.0,6.2,0.0,0.0,0.0,0.0,0.0,6.7,57.9
MORONDAVA,-20.283,44.317,2022,127.8,137.7,123.3,8.5,5.8,0.0,0.0,0.0,1.3,5.4,21.1,120.1
MORONDAVA,-20.283,44.317,2023,421.5,131.5,182.3,5.4,7.4,0.0,0.0,0.0,0.0,6.1,0.0,85.8
FIANARANTSOA,-21.45,47.1,1986,117.3,232.5,168.6,28.4,15.1,11.1,13.5,15.9,7.8,142.9,165.0,388.9
FIANARANTSOA,-21.45,47.1,1987,290.1,111.7,103.0,59.4,21.3,7.4,31.1,13.2,9.8,63.4,114.4,122.8
FIANARANTSOA,-21.45,47.1,1988,208.1,264.9,71.1,32.9,22.1,8.7,26.3,8.0,9.4,91.0,127.1,146.2
FIANARANTSOA,-21.45,47.1,1989,314.0,291.6,163.9,22.1,49.7,10.6,21.8,18.0,22.2,56.3,106.0,395.6
FIANARANTSOA,-21.45,47.1,1990,324.9,176.6,85.6,55.8,21.0,6.8,9.6,18.7,18.2,25.6,65.5,167.5
FIANARANTSOA,-21.45,47.1,1991,88.5,169.0,109.3,39.7,48.2,11.5,11.7,17.7,6.9,80.7,94.7,109.2
FIANARANTSOA,-21.45,47.1,1992,305.2,44.6,128.3,24.4,39.7,8.7,15.7,18.8,10.4,54.1,151.2,125.3
FIANARANTSOA,-21.45,47.1,1993,239.6,270.9,170.4,24.5,10.5,12.5,36.4,9.4,11.2,32.2,61.6,258.9
FIANARANTSOA,-21.45,47.1,1994,293.7,252.9,126.9,31.4,44.3,10.2,22.2,22.3,12.4,68.4,69.4,130.4
FIANARANTSOA,-21.45,47.1,1995,264.7,288.7,66.7,57.5,22.7,10.4,15.1,17.7,9.8,28.9,47.0,313.1
FIANARANTSOA,-21.45,47.1,1996,277.2,163.8,200.8,23.8,21.7,10.4,15.1,17.7,13.3,37.3,69.0,348.8
FIANARANTSOA,-21.45,47.1,1997,246.0,291.8,79.2,27.5,26.7,10.4,15.1,17.7,31.1,88.1,65.7,283.4
FIANARANTSOA,-21.45,47.1,1998,201.1,434.4,155.8,36.9,22.4,10.4,15.1,17.7,14.1,79.2,64.1,377.8
FIANARANTSOA,-21.45,47.1,1999,271.1,193.9,80.5,25.9,21.8,10.4,15.1,17.7,14.0,38.2,70.0,346.9
FIANARANTSOA,-21.45,47.1,2000,252.5,165.5,159.4,18.5,14.5,10.4,15.1,17.7,9.4,79.7,112.6,289.9
FIANARANTSOA,-21.45,47.1,2001,286.5,252.6,136.2,24.1,34.7,11.9,15.1,17.7,8.4,59.3,61.1,362.6
FIANARANTSOA,-21.45,47.1,2002,183.9,249.0,121.0,36.3,39.0,17.5,16.2,14.5,11.8,26.7,115.3,229.1
FIANARANTSOA,-21.45,47.1,2003,328.6,123.8,230.9,39.5,28.4,18.6,15.7,11.0,15.2,27.5,105.8,222.5
FIANARANTSOA,-21.45,47.1,2004,219.0,181.5,187.1,26.7,21.4,14.8,17.9,8.6,18.7,115.3,155.2,307.5
FIANARANTSOA,-21.45,47.1,2005,181.7,114.3,83.9,31.6,54.6,10.0,12.2,9.9,12.5,29.6,101.7,362.2
FIANARANTSOA,-21.45,47.1,2006,106.7,85.5,130.7,46.0,48.8,10.7,15.1,10.5,12.0,14.3,122.5,251.5
FIANARANTSOA,-21.45,47.1,2007,467.0,429.9,93.1,77.1,31.8,11.3,9.9,9.4,20.9,34.5,163.4,144.4
FIANARANTSOA,-21.45,47.1,2008,277.9,261.4,76.8,29.8,31.7,19.3,15.0,17.7,13.5,89.0,150.9,181.9
FIANARANTSOA,-21.45,47.1,2009,338.4,107.9,228.6,66.9,15.9,7.1,38.3,16.8,14.5,55.8,111.4,167.8
FIANARANTSOA,-21.45,47.1,2010,198.4,104.3,231.8,13.0,37.5,19.6,31.0,15.1,7.5,42.2,77.7,193.9
FIANARANTSOA,-21.45,47.1,2011,242.6,286.9,287.9,99.2,23.6,5.9,6.8,17.7,8.5,27.7,129.8,136.6
FIANARANTSOA,-21.45,47.1,2012,328.2,236.1,228.3,63.7,31.5,15.4,7.5,9.6,12.5,57.1,109.6,199.7
FIANARANTSOA,-21.45,47.1,2013,181.0,291.7,109.4,22.5,20.0,8.0,11.7,16.2,12.1,125.7,144.5,205.5
FIANARANTSOA,-21.45,47.1,2014,393.4,150.7,88.3,25.4,21.2,7.0,14.3,16.5,17.9,19.5,107.2,226.5
FIANARANTSOA,-21.45,47.1,2015,282.3,320.3,76.8,18.9,26.2,12.8,12.2,10.5,15.5,90.9,140.7,216.6
FIANARANTSOA,-21.45,47.1,2016,133.4,192.5,198.4,14.2,16.5,9.6,15.6,11.1,9.9,70.5,129.4,149.5
FIANARANTSOA,-21.45,47.1,2017,97.4,224.4,108.7,49.3,41.0,22.7,12.5,12.7,22.1,21.2,109.6,232.3
FIANARANTSOA,-21.45,47.1,2018,221.2,231.4,91.9,66.8,26.2,9.7,22.4,12.8,19.8,45.7,136.7,182.5
FIANARANTSOA,-21.45,47.1,2019,319.7,246.6,194.1,41.8,23.5,33.6,14.5,11.9,22.8,60.9,154.8,164.7
FIANARANTSOA,-21.45,47.1,2020,241.0,146.6,79.6,40.2,23.7,18.8,23.7,9.3,12.7,24.9,54.7,150.1
FIANARANTSOA,-21.45,47.1,2021,202.3,321.3,118.3,25.0,16.1,20.3,14.0,13.7,15.5,21.2,63.1,118.9
FIANARANTSOA,-21.45,47.1,2022,310.0,246.4,152.0,30.0,15.2,16.9,23.3,13.8,10.0,59.6,125.3,200.3
FIANARANTSOA,-21.45,47.1,2023,305.9,204.6,178.0,48.4,27.9,5.8,6.8,0.0,9.2,71.4,38.0,200.3
RANOHIRA,-22.55,45.4,1986,90.4,187.1,105.9,22.1,12.3,0.0,0.0,0.0,5.4,101.5,122.2,134.2
RANOHIRA,-22.55,45.4,1987,373.7,150.1,110.3,43.2,10.1,0.0,0.0,0.0,0.0,23.9,58.4,108.0
RANOHIRA,-22.55,45.4,1988,180.9,177.0,85.4,18.3,9.7,0.0,0.0,0.0,5.4,41.5,87.8,115.5
RANOHIRA,-22.55,45.4,1989,252.9,307.9,134.7,12.6,22.8,0.0,0.0,0.0,13.7,43.8,91.0,213.0
RANOHIRA,-22.55,45.4,1990,245.3,200.4,58.9,37.4,12.4,5.9,0.0,0.0,5.4,20.9,45.2,88.9
RANOHIRA,-22.55,45.4,1991,110.2,187.3,75.7,28.1,13.6,0.0,0.0,0.0,12.8,40.3,79.4,83.1
RANOHIRA,-22.55,45.4,1992,208.5,72.4,52.2,10.5,10.7,0.0,0.0,0.0,5.4,25.7,307.4,100.0
RANOHIRA,-22.55,45.4,1993,338.0,183.8,53.3,25.1,10.4,0.0,0.0,0.0,0.0,27.5,18.0,150.4
RANOHIRA,-22.55,45.4,1994,225.8,300.9,85.2,38.0,9.1,0.0,0.0,0.0,0.0,84.8,67.9,61.1
RANOHIRA,-22.55,45.4,1995,181.7,373.3,35.6,22.1,9.5,0.0,0.0,0.0,5.4,14.8,66.7,177.2
RANOHIRA,-22.55,45.4,1996,214.3,104.7,159.1,11.8,16.3,0.0,0.0,0.0,5.4,39.0,66.3,203.1
RANOHIRA,-22.55,45.4,1997,244.3,207.7,61.5,23.4,23.4,0.0,0.0,0.0,9.1,81.2,37.7,153.1
RANOHIRA,-22.55,45.4,1998,169.5,389.4,78.7,26.7,14.1,0.0,0.0,0.0,5.4,29.2,43.4,215.0
RANOHIRA,-22.55,45.4,1999,332.9,306.8,56.1,31.8,12.0,5.0,0.0,0.0,5.4,10.4,50.4,265.7
RANOHIRA,-22.55,45.4,2000,321.1,152.5,57.2,10.3,11.6,0.0,0.0,0.0,0.0,21.5,208.7,170.2
RANOHIRA,-22.55,45.4,2001,252.4,207.0,140.9,18.0,15.3,0.0,0.0,0.0,0.0,52.3,89.4,203.3
RANOHIRA,-22.55,45.4,2002,154.5,192.2,64.4,24.9,16.4,0.0,0.0,0.0,0.0,32.0,51.2,125.7
RANOHIRA,-22.55,45.4,2003,308.5,85.3,119.2,38.7,11.9,0.0,0.0,0.0,0.0,34.2,42.9,206.0
RANOHIRA,-22.55,45.4,2004,142.3,120.1,202.4,22.7,8.1,0.0,0.0,0.0,0.0,40.7,81.6,196.4
RANOHIRA,-22.55,45.4,2005,422.2,104.3,68.5,22.9,17.2,0.0,0.0,0.0,7.4,6.8,57.5,191.8
RANOHIRA,-22.55,45.4,2006,176.0,124.6,88.9,29.3,12.4,5.1,0.0,0.0,0.0,34.0,50.7,188.4
RANOHIRA,-22.55,45.4,2007,374.1,290.4,56.4,72.0,14.0,3.4,0.0,0.0,0.0,17.5,107.1,113.2
RANOHIRA,-22.55,45.4,2008,239.4,218.3,53.5,16.7,10.3,0.0,0.0,0.0,0.0,58.4,81.5,110.2
RANOHIRA,-22.55,45.4,2009,266.8,111.5,177.3,20.8,8.6,0.0,0.0,0.0,5.6,18.0,74.8,75.5
RANOHIRA,-22.55,45.4,2010,141.9,136.2,98.1,14.0,26.1,6.8,0.0,0.0,0.0,62.3,60.4,119.3
RANOHIRA,-22.55,45.4,2011,335.3,191.1,168.7,69.9,7.6,0.0,0.0,0.0,0.0,21.2,50.3,69.0
RANOHIRA,-22.55,45.4,2012,307.0,129.5,144.6,36.0,9.4,0.0,0.0,0.0,0.0,68.7,109.5,142.5
RANOHIRA,-22.55,45.4,2013,135.1,259.5,66.7,11.4,8.1,0.0,0.0,0.0,5.6,45.1,78.2,60.5
RANOHIRA,-22.55,45.4,2014,450.2,111.5,45.9,16.7,11.7,0.0,0.0,5.4,14.5,21.4,34.4,71.1
RANOHIRA,-22.55,45.4,2015,287.1,260.6,96.4,11.8,8.5,0.0,0.0,0.0,10.0,77.0,59.3,98.7
RANOHIRA,-22.55,45.4,2016,95.1,128.6,250.9,16.8,6.8,0.0,0.0,0.0,0.0,49.1,85.5,72.1
RANOHIRA,-22.55,45.4,2017,133.0,227.2,94.7,45.6,23.1,0.0,0.0,0.0,10.9,15.9,62.9,109.0
RANOHIRA,-22.55,45.4,2018,97.7,163.6,64.9,68.8,31.2,0.0,0.0,0.0,11.3,43.9,54.1,104.0
RANOHIRA,-22.55,45.4,2019,291.4,134.4,104.2,37.0,10.3,5.3,0.0,0.0,10.2,26.0,109.1,91.9
RANOHIRA,-22.55,45.4,2020,185.0,144.0,37.0,29.9,21.6,0.0,0.0,0.0,1.2,26.9,22.6,44.3
RANOHIRA,-22.55,45.4,2021,172.6,274.9,118.2,15.2,18.6,9.5,0.0,0.0,0.0,10.2,38.3,80.3
RANOHIRA,-22.55,45.4,2022,205.3,148.3,92.3,18.2,7.8,1.5,0.0,0.0,1.6,50.9,106.3,153.1
RANOHIRA,-22.55,45.4,2023,235.4,215.5,255.3,25.0,19.0,0.0,0.0,0.0,0.0,20.6,31.7,90.4
FARAFANGANA,-22.8,47.833,1986,128.8,379.9,363.7,175.1,128.2,306.7,72.8,69.7,46.6,220.7,156.0,477.5
FARAFANGANA,-22.8,47.833,1987,282.5,120.7,261.0,263.2,197.3,89.3,145.6,87.3,107.7,49.3,65.2,99.2
FARAFANGANA,-22.8,47.833,1988,299.5,132.1,175.7,301.1,210.9,157.3,112.1,89.4,53.7,108.1,85.3,360.0
FARAFANGANA,-22.8,47.833,1989,377.7,402.7,346.6,164.4,528.3,107.2,133.9,68.5,89.6,35.2,101.1,385.2
FARAFANGANA,-22.8,47.833,1990,440.0,287.1,191.4,444.2,204.0,101.5,45.6,87.3,77.3,35.0,50.3,209.5
FARAFANGANA,-22.8,47.833,1991,177.5,96.0,200.9,185.4,360.1,124.3,56.8,87.3,41.3,97.6,73.4,132.8
FARAFANGANA,-22.8,47.833,1992,523.1,72.8,155.5,140.9,327.9,112.5,45.6,121.3,65.9,38.4,94.5,87.1
FARAFANGANA,-22.8,47.833,1993,220.8,485.0,301.2,260.7,127.9,132.6,107.3,78.9,82.4,32.9,39.7,238.3
FARAFANGANA,-22.8,47.833,1994,413.6,392.6,222.7,209.8,226.2,129.0,104.3,89.3,64.7,92.8,51.8,226.0
FARAFANGANA,-22.8,47.833,1995,371.2,260.1,202.3,225.1,195.9,119.3,45.9,87.3,48.9,26.2,48.7,296.7
FARAFANGANA,-22.8,47.833,1996,441.8,274.0,447.7,164.4,195.9,119.1,45.9,87.3,63.2,48.8,39.0,399.4
FARAFANGANA,-22.8,47.833,1997,468.3,294.1,217.9,239.8,276.8,119.1,45.9,87.3,120.1,108.4,68.8,430.3
FARAFANGANA,-22.8,47.833,1998,289.1,801.9,242.8,189.7,197.6,119.3,45.9,87.3,65.9,38.5,31.8,484.0
FARAFANGANA,-22.8,47.833,1999,292.4,380.3,297.2,193.8,195.9,119.1,45.9,87.3,63.2,57.0,29.1,247.7
FARAFANGANA,-22.8,47.833,2000,439.3,348.8,306.0,163.3,118.5,119.7,45.9,87.3,47.0,71.4,57.6,260.3
FARAFANGANA,-22.8,47.833,2001,234.4,299.5,208.9,142.0,195.9,186.1,45.9,71.7,38.3,79.2,33.0,366.4
